product_id,order_month,total_quantity_sold,total_sales_value,product_name,category,brand
P006,2019-03,579,8300544.0,Alternator ALT-500,Electrical,CAT
P006,2019-04,434,6221824.0,Alternator ALT-500,Electrical,CAT
P006,2019-05,507,7268352.0,Alternator ALT-500,Electrical,CAT
P006,2019-06,632,9060352.0,Alternator ALT-500,Electrical,CAT
P006,2019-07,715,10250240.0,Alternator ALT-500,Electrical,CAT
P006,2019-08,477,6838272.0,Alternator ALT-500,Electrical,CAT
P006,2019-09,559,8013824.0,Alternator ALT-500,Electrical,CAT
P006,2019-10,697,9992192.0,Alternator ALT-500,Electrical,CAT
P006,2019-11,595,8529920.0,Alternator ALT-500,Electrical,CAT
P006,2019-12,595,8529920.0,Alternator ALT-500,Electrical,CAT
P006,2020-01,612,8773632.0,Alternator ALT-500,Electrical,CAT
P006,2020-02,344,4931584.0,Alternator ALT-500,Electrical,CAT
P006,2020-03,516,7397376.0,Alternator ALT-500,Electrical,CAT
P006,2020-04,516,7397376.0,Alternator ALT-500,Electrical,CAT
P006,2020-05,794,11382784.0,Alternator ALT-500,Electrical,CAT
P006,2020-06,659,9447424.0,Alternator ALT-500,Electrical,CAT
P006,2020-07,921,13203456.0,Alternator ALT-500,Electrical,CAT
P006,2020-08,801,11483136.0,Alternator ALT-500,Electrical,CAT
P006,2020-09,750,10752000.0,Alternator ALT-500,Electrical,CAT
P006,2020-10,594,8515584.0,Alternator ALT-500,Electrical,CAT
P006,2020-11,608,8716288.0,Alternator ALT-500,Electrical,CAT
P006,2020-12,774,11096064.0,Alternator ALT-500,Electrical,CAT
P006,2021-01,694,9949184.0,Alternator ALT-500,Electrical,CAT
P006,2021-02,849,12171264.0,Alternator ALT-500,Electrical,CAT
P006,2021-03,700,10035200.0,Alternator ALT-500,Electrical,CAT
P006,2021-04,587,8415232.0,Alternator ALT-500,Electrical,CAT
P006,2021-05,608,8716288.0,Alternator ALT-500,Electrical,CAT
P006,2021-06,661,9476096.0,Alternator ALT-500,Electrical,CAT
P006,2021-07,451,6465536.0,Alternator ALT-500,Electrical,CAT
P006,2021-08,736,10551296.0,Alternator ALT-500,Electrical,CAT
P006,2021-09,636,9117696.0,Alternator ALT-500,Electrical,CAT
P006,2021-10,707,10135552.0,Alternator ALT-500,Electrical,CAT
P006,2021-11,744,10665984.0,Alternator ALT-500,Electrical,CAT
P006,2021-12,715,10250240.0,Alternator ALT-500,Electrical,CAT
P006,2022-01,606,8687616.0,Alternator ALT-500,Electrical,CAT
P006,2022-02,722,10350592.0,Alternator ALT-500,Electrical,CAT
P006,2022-03,773,11081728.0,Alternator ALT-500,Electrical,CAT
P006,2022-04,565,8099840.0,Alternator ALT-500,Electrical,CAT
P006,2022-05,692,9920512.0,Alternator ALT-500,Electrical,CAT
P006,2022-06,552,7913472.0,Alternator ALT-500,Electrical,CAT
P006,2022-07,652,9347072.0,Alternator ALT-500,Electrical,CAT
P006,2022-08,640,9175040.0,Alternator ALT-500,Electrical,CAT
P006,2022-09,810,11612160.0,Alternator ALT-500,Electrical,CAT
P006,2022-10,558,7999488.0,Alternator ALT-500,Electrical,CAT
P006,2022-11,610,8744960.0,Alternator ALT-500,Electrical,CAT
P006,2022-12,600,8601600.0,Alternator ALT-500,Electrical,CAT
P006,2023-01,662,9490432.0,Alternator ALT-500,Electrical,CAT
P006,2023-02,730,10465280.0,Alternator ALT-500,Electrical,CAT
P006,2023-03,635,9103360.0,Alternator ALT-500,Electrical,CAT
P006,2023-04,675,9676800.0,Alternator ALT-500,Electrical,CAT
P006,2023-05,688,9863168.0,Alternator ALT-500,Electrical,CAT
P006,2023-06,724,10379264.0,Alternator ALT-500,Electrical,CAT
P006,2023-07,771,11053056.0,Alternator ALT-500,Electrical,CAT
P006,2023-08,672,9633792.0,Alternator ALT-500,Electrical,CAT
P006,2023-09,822,11784192.0,Alternator ALT-500,Electrical,CAT
P006,2023-10,595,8529920.0,Alternator ALT-500,Electrical,CAT
P006,2023-11,551,7899136.0,Alternator ALT-500,Electrical,CAT
P006,2023-12,588,8429568.0,Alternator ALT-500,Electrical,CAT
P006,2024-01,812,11640832.0,Alternator ALT-500,Electrical,CAT
P006,2024-02,726,10407936.0,Alternator ALT-500,Electrical,CAT
P006,2024-03,652,9347072.0,Alternator ALT-500,Electrical,CAT
P006,2024-04,688,9863168.0,Alternator ALT-500,Electrical,CAT
P006,2024-05,565,8099840.0,Alternator ALT-500,Electrical,CAT
P006,2024-06,553,7927808.0,Alternator ALT-500,Electrical,CAT
P006,2024-07,678,9719808.0,Alternator ALT-500,Electrical,CAT
P006,2024-08,748,10723328.0,Alternator ALT-500,Electrical,CAT
P006,2024-09,701,10049536.0,Alternator ALT-500,Electrical,CAT
P006,2024-10,783,11225088.0,Alternator ALT-500,Electrical,CAT
P006,2024-11,541,7755776.0,Alternator ALT-500,Electrical,CAT
P006,2024-12,527,7555072.0,Alternator ALT-500,Electrical,CAT
P007,2019-01,517,884587.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-02,612,1047132.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-03,779,1332869.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-04,525,898275.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-05,601,1028311.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-06,777,1329447.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-07,563,963293.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-08,687,1175457.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-09,668,1142948.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-10,627,1072797.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-11,664,1136104.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2019-12,531,908541.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-01,584,999224.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-02,622,1064242.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-03,635,1086485.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-04,605,1035155.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-05,582,995802.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-06,673,1151503.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-07,823,1408153.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-08,761,1302071.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-09,571,976981.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-10,745,1274695.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-11,720,1231920.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2020-12,612,1047132.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-01,672,1149792.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-02,547,935917.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-03,549,939339.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-04,678,1160058.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-05,530,906830.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-06,666,1139526.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-07,713,1219943.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-08,721,1233631.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-09,659,1127549.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-10,902,1543322.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-11,711,1216521.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2021-12,794,1358534.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-01,487,833257.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-02,558,954738.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-03,889,1521079.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-04,628,1074508.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-05,729,1247319.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-06,599,1024889.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-07,682,1166902.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-08,608,1040288.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-09,681,1165191.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-10,594,1016334.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-11,690,1180590.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2022-12,791,1353401.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-01,550,941050.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-02,561,959871.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-03,690,1180590.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-04,577,987247.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-05,703,1202833.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-06,606,1036866.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-07,602,1030022.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-08,585,1000935.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-09,680,1163480.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-10,597,1021467.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-11,670,1146370.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2023-12,612,1047132.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-01,700,1197700.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-02,603,1031733.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-03,556,951316.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-04,499,853789.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-05,677,1158347.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-06,599,1024889.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-07,666,1139526.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-08,733,1254163.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-09,636,1088196.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-10,689,1178879.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-11,518,886298.0,Hydraulic Hose HH-60,Hydraulic,JCB
P007,2024-12,597,1021467.0,Hydraulic Hose HH-60,Hydraulic,JCB
P008,2019-01,586,401058.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-02,515,352466.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-03,620,424328.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-04,823,563261.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-05,609,416799.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-06,500,342200.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-07,857,586530.7999999999,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-08,700,479080.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-09,516,353150.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-10,514,351781.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-11,582,398320.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2019-12,597,408586.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-01,490,335356.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-02,608,416115.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-03,664,454441.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-04,536,366838.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-05,747,511246.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-06,731,500296.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-07,687,470182.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-08,616,421590.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-09,557,381210.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-10,700,479080.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-11,662,453072.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2020-12,786,537938.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-01,630,431172.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-02,645,441438.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-03,484,331249.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-04,593,405849.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-05,678,464023.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-06,522,357256.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-07,676,462654.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-08,614,420221.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-09,866,592690.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-10,663,453757.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-11,603,412693.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2021-12,545,372998.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-01,551,377104.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-02,642,439384.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-03,485,331934.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-04,657,449650.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-05,805,550942.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-06,484,331249.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-07,748,511931.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-08,460,314824.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-09,527,360678.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-10,747,511246.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-11,686,469498.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2022-12,597,408586.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-01,834,570789.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-02,416,284710.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-03,609,416799.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-04,695,475658.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-05,525,359310.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-06,506,346306.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-07,640,438016.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-08,663,453757.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-09,835,571474.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-10,575,393530.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-11,522,357256.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2023-12,667,456494.8,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-01,583,399005.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-02,685,468814.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-03,655,448282.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-04,640,438016.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-05,673,460601.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-06,768,525619.2,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-07,609,416799.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-08,714,488661.6,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-09,495,338778.0,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-10,536,366838.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-11,666,455810.4,Bucket Tooth BT-10,Attachments,Komatsu
P008,2024-12,754,516037.6,Bucket Tooth BT-10,Attachments,Komatsu
P009,2019-01,578,11023616.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-02,465,8868480.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-03,801,15276672.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-04,587,11195264.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-05,690,13159680.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-06,745,14208640.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-07,669,12759168.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-08,808,15410176.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-09,460,8773120.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-10,590,11252480.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-11,661,12606592.0,Starter Motor SM-700,Electrical,Volvo
P009,2019-12,643,12263296.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-01,610,11633920.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-02,643,12263296.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-03,591,11271552.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-04,526,10031872.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-05,878,16745216.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-06,609,11614848.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-07,853,16268416.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-08,697,13293184.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-09,654,12473088.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-10,552,10527744.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-11,668,12740096.0,Starter Motor SM-700,Electrical,Volvo
P009,2020-12,867,16535424.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-01,556,10604032.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-02,453,8639616.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-03,586,11176192.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-04,559,10661248.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-05,541,10317952.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-06,514,9803008.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-07,711,13560192.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-08,585,11157120.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-09,714,13617408.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-10,804,15333888.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-11,682,13007104.0,Starter Motor SM-700,Electrical,Volvo
P009,2021-12,682,13007104.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-01,626,11939072.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-02,455,8677760.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-03,593,11309696.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-04,569,10851968.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-05,687,13102464.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-06,439,8372608.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-07,657,12530304.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-08,750,14304000.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-09,689,13140608.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-10,580,11061760.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-11,673,12835456.0,Starter Motor SM-700,Electrical,Volvo
P009,2022-12,585,11157120.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-01,596,11366912.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-02,477,9097344.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-03,570,10871040.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-04,763,14551936.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-05,623,11881856.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-06,589,11233408.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-07,553,10546816.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-08,706,13464832.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-09,640,12206080.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-10,649,12377728.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-11,519,9898368.0,Starter Motor SM-700,Electrical,Volvo
P009,2023-12,635,12110720.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-01,538,10260736.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-02,554,10565888.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-03,639,12187008.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-04,527,10050944.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-05,606,11557632.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-06,655,12492160.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-07,573,10928256.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-08,632,12053504.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-09,750,14304000.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-10,595,11347840.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-11,518,9879296.0,Starter Motor SM-700,Electrical,Volvo
P009,2024-12,504,9612288.0,Starter Motor SM-700,Electrical,Volvo
P010,2019-01,743,33191296.0,Turbocharger TB-900,Engine,CAT
P010,2019-02,370,16528640.0,Turbocharger TB-900,Engine,CAT
P010,2019-03,683,30510976.0,Turbocharger TB-900,Engine,CAT
P010,2019-04,757,33816704.0,Turbocharger TB-900,Engine,CAT
P010,2019-05,729,32565888.0,Turbocharger TB-900,Engine,CAT
P010,2019-06,608,27160576.0,Turbocharger TB-900,Engine,CAT
P010,2019-07,758,33861376.0,Turbocharger TB-900,Engine,CAT
P010,2019-08,674,30108928.0,Turbocharger TB-900,Engine,CAT
P010,2019-09,605,27026560.0,Turbocharger TB-900,Engine,CAT
P010,2019-10,654,29215488.0,Turbocharger TB-900,Engine,CAT
P010,2019-11,751,33548672.0,Turbocharger TB-900,Engine,CAT
P010,2019-12,779,34799488.0,Turbocharger TB-900,Engine,CAT
P010,2020-01,581,25954432.0,Turbocharger TB-900,Engine,CAT
P010,2020-02,641,28634752.0,Turbocharger TB-900,Engine,CAT
P010,2020-03,813,36318336.0,Turbocharger TB-900,Engine,CAT
P010,2020-04,711,31761792.0,Turbocharger TB-900,Engine,CAT
P010,2020-05,691,30868352.0,Turbocharger TB-900,Engine,CAT
P010,2020-06,593,26490496.0,Turbocharger TB-900,Engine,CAT
P010,2020-07,754,33682688.0,Turbocharger TB-900,Engine,CAT
P010,2020-08,747,33369984.0,Turbocharger TB-900,Engine,CAT
P010,2020-09,636,28411392.0,Turbocharger TB-900,Engine,CAT
P010,2020-10,698,31181056.0,Turbocharger TB-900,Engine,CAT
P010,2020-11,791,35335552.0,Turbocharger TB-900,Engine,CAT
P010,2020-12,618,27607296.0,Turbocharger TB-900,Engine,CAT
P010,2021-01,552,24658944.0,Turbocharger TB-900,Engine,CAT
P010,2021-02,604,26981888.0,Turbocharger TB-900,Engine,CAT
P010,2021-03,512,22872064.0,Turbocharger TB-900,Engine,CAT
P010,2021-04,601,26847872.0,Turbocharger TB-900,Engine,CAT
P010,2021-05,606,27071232.0,Turbocharger TB-900,Engine,CAT
P010,2021-06,531,23720832.0,Turbocharger TB-900,Engine,CAT
P010,2021-07,731,32655232.0,Turbocharger TB-900,Engine,CAT
P010,2021-08,805,35960960.0,Turbocharger TB-900,Engine,CAT
P010,2021-09,640,28590080.0,Turbocharger TB-900,Engine,CAT
P010,2021-10,590,26356480.0,Turbocharger TB-900,Engine,CAT
P010,2021-11,787,35156864.0,Turbocharger TB-900,Engine,CAT
P010,2021-12,732,32699904.0,Turbocharger TB-900,Engine,CAT
P010,2022-01,599,26758528.0,Turbocharger TB-900,Engine,CAT
P010,2022-02,603,26937216.0,Turbocharger TB-900,Engine,CAT
P010,2022-03,619,27651968.0,Turbocharger TB-900,Engine,CAT
P010,2022-04,586,26177792.0,Turbocharger TB-900,Engine,CAT
P010,2022-05,678,30287616.0,Turbocharger TB-900,Engine,CAT
P010,2022-06,719,32119168.0,Turbocharger TB-900,Engine,CAT
P010,2022-07,494,22067968.0,Turbocharger TB-900,Engine,CAT
P010,2022-08,576,25731072.0,Turbocharger TB-900,Engine,CAT
P010,2022-09,709,31672448.0,Turbocharger TB-900,Engine,CAT
P010,2022-10,683,30510976.0,Turbocharger TB-900,Engine,CAT
P010,2022-11,574,25641728.0,Turbocharger TB-900,Engine,CAT
P010,2022-12,736,32878592.0,Turbocharger TB-900,Engine,CAT
P010,2023-01,631,28188032.0,Turbocharger TB-900,Engine,CAT
P010,2023-02,659,29438848.0,Turbocharger TB-900,Engine,CAT
P010,2023-03,528,23586816.0,Turbocharger TB-900,Engine,CAT
P010,2023-04,696,31091712.0,Turbocharger TB-900,Engine,CAT
P010,2023-05,585,26133120.0,Turbocharger TB-900,Engine,CAT
P010,2023-06,630,28143360.0,Turbocharger TB-900,Engine,CAT
P010,2023-07,737,32923264.0,Turbocharger TB-900,Engine,CAT
P010,2023-08,632,28232704.0,Turbocharger TB-900,Engine,CAT
P010,2023-09,925,41321600.0,Turbocharger TB-900,Engine,CAT
P010,2023-10,721,32208512.0,Turbocharger TB-900,Engine,CAT
P010,2023-11,648,28947456.0,Turbocharger TB-900,Engine,CAT
P010,2023-12,598,26713856.0,Turbocharger TB-900,Engine,CAT
P010,2024-01,622,27785984.0,Turbocharger TB-900,Engine,CAT
P010,2024-02,597,26669184.0,Turbocharger TB-900,Engine,CAT
P010,2024-03,570,25463040.0,Turbocharger TB-900,Engine,CAT
P010,2024-04,564,25195008.0,Turbocharger TB-900,Engine,CAT
P010,2024-05,680,30376960.0,Turbocharger TB-900,Engine,CAT
P010,2024-06,684,30555648.0,Turbocharger TB-900,Engine,CAT
P010,2024-07,702,31359744.0,Turbocharger TB-900,Engine,CAT
P010,2024-08,646,28858112.0,Turbocharger TB-900,Engine,CAT
P010,2024-09,572,25552384.0,Turbocharger TB-900,Engine,CAT
P010,2024-10,756,33772032.0,Turbocharger TB-900,Engine,CAT
P010,2024-11,516,23050752.0,Turbocharger TB-900,Engine,CAT
P010,2024-12,413,18449536.0,Turbocharger TB-900,Engine,CAT
P011,2019-01,747,26390016.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-02,552,19501056.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-03,462,16321536.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-04,759,26813952.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-05,652,23033856.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-06,686,24235008.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-07,645,22786560.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-08,742,26213376.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-09,634,22397952.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-10,651,22998528.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-11,574,20278272.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
P011,2019-12,697,24623616.0,Hydraulic Cylinder HC-200,Hydraulic,Tata Hitachi
